78095,1119,808,2,44,0000010100000000,17273,-5.46875,0.0
79421,1156,821,4,44,0000010100000000,38783,-1.5625,0.0
80754,1192,815,5,49,0000010100000000,36722,-13.28125,1.5625
82095,1663,1219,9,49,0000010100000000,14720,0.0,0.0
83428,1488,764,11,41,0000010100000000,40045,-17.1875,0.0
84761,1196,741,8,41,0000010100000000,4972,-14.0625,0.0
86096,1207,775,8,41,0000010100000000,12407,-6.25,0.0
87436,1227,774,8,41,0000010100000000,14454,-7.03125,0.0
88777,1215,762,8,41,0000010100000000,25974,-7.8125,0.0
90110,1191,758,7,41,0000010100000000,23416,-7.03125,0.0
91437,1159,747,3,40,0000010100000000,39546,-6.25,0.0
92812,1148,760,3,41,0000010100000000,22391,-7.8125,0.0
94208,1143,744,1,40,0000010100000000,6774,-7.03125,0.0
95570,1182,737,4,40,0000010100000000,42871,-8.59375,1.5625
96955,1467,973,7,46,0000010100000000,19301,-21.875,1.5625
98340,1683,1262,10,53,0000010100000000,37218,-24.21875,2.34375
99710,2070,2084,13,63,0000010100000000,40789,-35.15625,2.34375
101059,1988,1250,17,46,0000010100000000,3410,-33.59375,1.5625
102406,1475,923,16,41,0000010100000000,42360,-8.59375,0.0
103839,1183,741,14,39,0000010100000000,4199,-17.96875,0.0
105238,1167,741,9,40,0000010100000000,11379,-9.375,0.0
106616,1186,728,7,39,0000010100000000,42106,-5.46875,0.0
107998,1151,714,4,39,0000010100000000,8563,-9.375,0.0
109366,1137,729,2,53,0000010100000000,42096,-14.0625,2.34375
112132,2441,2720,20,74,0000010100000000,42064,-39.0625,2.34375
113493,2371,3196,26,83,0000010100000000,42303,-52.34375,1.5625
114898,2640,3417,33,66,0000010100000000,25918,-49.21875,3.125
116247,2438,2468,37,71,0000010100000000,42045,-53.125,3.125
117659,2473,2935,42,74,0000010100000000,36924,-53.125,3.125
119058,2362,2448,45,64,0000010100000000,25917,-50.0,3.125
120431,2294,2179,48,63,0000010100000000,34113,-48.4375,3.125
121811,2314,2097,49,62,0000010100000000,17995,-38.28125,3.125
123178,2124,1933,51,60,0000010100000000,19021,-39.84375,2.34375
124580,2062,1703,52,57,0000010100000000,32088,-31.25,1.5625
125984,1920,1480,53,54,0000010100000000,39005,-28.125,1.5625
127344,1891,1362,53,53,0000010100000000,39006,-27.34375,1.5625
128763,1895,1351,53,52,0000010100000000,11102,-25.0,1.5625
130120,1888,1348,54,52,0000010100000000,31328,-24.21875,1.5625
131538,1894,1356,54,52,0000010100000000,37471,-25.0,1.5625
132969,1871,1263,55,51,0000010100000000,40034,-24.21875,1.5625
134442,1837,1113,56,49,0000010100000000,4965,-20.3125,1.5625
135865,1817,1024,57,47,0000010100000000,33643,-17.1875,1.5625
137262,1818,955,58,45,0000010100000000,36715,-16.40625,1.5625
138651,1795,930,58,45,0000010100000000,8301,-14.84375,1.5625
140050,1783,935,57,45,0000010100000000,39532,-15.625,1.5625
141423,1767,921,56,45,0000010100000000,8047,-12.5,1.5625
142850,1742,919,54,46,0000010100000000,39023,-13.28125,1.5625
144254,1723,1055,53,49,0000010100000000,6504,-17.96875,1.5625
145619,1865,1359,52,62,0000010100000000,41564,-28.90625,2.34375
147033,2178,2033,54,62,0000010100000000,36943,-38.28125,2.34375
148381,2142,1442,55,52,0000010100000000,31081,-17.96875,1.5625
149786,1860,1025,56,46,0000010100000000,7279,-11.71875,1.5625
151198,1744,883,56,42,0000010100000000,42881,-0.78125,0.0
152568,1433,648,54,33,0000010100000000,40308,-10.15625,0.0
153961,1109,574,48,30,0000010100000000,18810,-4.6875,0.0
155310,1077,554,44,29,0001001000000000,4983,-6.25,0.0
156714,1015,544,35,30,0001001000000000,14200,-5.46875,0.0
158125,995,529,31,29,0001001000000000,6271,0.0,0.0
159475,957,531,23,29,0001001000000000,42881,0.0,2.34375
160873,2025,2150,25,64,0001001000000000,40819,-11.71875,2.34375
162256,2207,2464,28,69,0001001000000000,36710,-21.09375,2.34375
163662,1959,1847,31,60,0001001000000000,38764,-17.1875,2.34375
165057,2025,1758,34,59,0001001000000000,38763,-17.96875,2.34375
166404,2086,1853,37,60,0001001000000000,30310,-19.53125,2.34375
167809,2123,1869,40,60,0001001000000000,20325,-20.3125,2.34375
169224,2218,2048,43,61,0001001000000000,39269,-21.09375,2.34375
170603,2151,1784,45,58,0001001000000000,21865,-17.1875,2.34375
172006,2228,1922,46,61,0001001000000000,16487,-18.75,2.34375
173377,2313,2189,48,63,0001001000000000,38501,-21.09375,2.34375
174788,2365,2201,50,63,0001001000000000,12647,-17.96875,2.34375
176188,2402,2220,52,63,0001001000000000,9060,-19.53125,2.34375
177588,2234,2126,54,63,0001001000000000,21350,-20.3125,2.34375
179008,2248,2199,55,64,0001001000000000,37476,-21.875,2.34375
180378,2260,2199,57,64,0001001000000000,34404,-21.875,2.34375
181782,2276,2192,58,64,0001001000000000,34148,-21.875,2.34375
183197,2293,2198,59,64,0001001000000000,30052,-21.09375,2.34375
184580,2300,2217,61,65,0001001000000000,38245,-21.875,2.34375
185983,2350,2355,62,66,0001001000000000,37987,-21.875,2.34375
187349,2371,2329,63,65,0001001000000000,18785,-23.4375,2.34375
188764,2365,2276,64,65,0001001000000000,18531,-21.875,2.34375
190118,2348,2218,65,64,0001001000000000,21859,-20.3125,2.34375
191518,2314,2000,66,61,0001001000000000,38247,-18.75,2.34375
192921,2275,1940,66,60,0001001000000000,39528,-19.53125,2.34375
194286,2282,1957,67,60,0001001000000000,12651,-16.40625,2.34375
195685,2131,1889,67,60,0001001000000000,40039,-20.3125,2.34375
197082,1902,1843,68,61,0001001000000000,18532,-20.3125,2.34375
198447,1926,1851,69,61,0001001000000000,37989,-21.875,2.34375
199848,1950,1866,70,62,0001001000000000,33382,-19.53125,2.34375
201194,1961,1951,70,62,0001001000000000,37476,-22.65625,2.34375
202600,1983,1922,71,61,0001001000000000,38759,-20.3125,2.34375
203963,2001,1996,72,63,0001001000000000,23396,-20.3125,2.34375
205344,2039,2013,72,62,0001001000000000,38757,-21.09375,2.34375
206752,2050,2015,73,62,0001001000000000,18019,-21.875,2.34375
208139,2074,2067,74,64,0001001000000000,32102,-21.09375,2.34375
209507,2082,2118,74,64,0001001000000000,15973,-19.53125,2.34375
210929,2103,2071,75,63,0001001000000000,36963,-23.4375,2.34375
212285,2125,2062,76,63,0001001000000000,30051,-22.65625,2.34375
213691,2133,2024,76,60,0001001000000000,11879,-17.96875,2.34375
215119,2140,1896,77,60,0001001000000000,38757,-21.09375,2.34375
216451,2143,1881,77,59,0001001000000000,39014,-21.875,2.34375
217824,2153,1884,77,59,0001001000000000,17511,-20.3125,2.34375
219192,2153,1877,77,59,0001001000000000,19560,-18.75,2.34375
220609,2152,1867,77,59,0001001000000000,38503,-18.75,2.34375
222014,2162,1706,77,57,0001001000000000,16492,-14.84375,2.34375
223370,2153,1558,77,55,0001001000000000,38259,-10.15625,1.5625
224761,2136,1380,76,53,0001001000000000,32115,-9.375,1.5625
226127,2125,1369,75,53,0001001000000000,39540,-9.375,1.5625
227514,2111,1397,75,53,0001001000000000,21109,-8.59375,1.5625
228927,2089,1480,75,54,0001001000000000,38258,-10.15625,1.5625
230318,2084,1485,74,54,0001001000000000,40306,-10.9375,1.5625
231721,2084,1473,74,54,0001001000000000,35955,-10.9375,1.5625
233070,2069,1487,74,54,0001001000000000,21362,-10.15625,1.5625
234465,2069,1464,74,54,0001001000000000,26740,-10.15625,1.5625
235888,2066,1477,73,54,0001001000000000,13936,-10.9375,1.5625
237262,2054,1493,73,54,0001001000000000,39027,-10.9375,1.5625
238687,2059,1505,73,56,0001001000000000,39537,-12.5,1.5625
240063,2052,1564,73,56,0001001000000000,39537,-12.5,1.5625
241447,2064,1579,73,55,0001001000000000,38768,-14.0625,1.5625
242859,2054,1612,73,58,0001001000000000,38762,-17.96875,2.34375
244211,2061,1513,74,54,0001001000000000,38770,-11.71875,1.5625
245622,2079,1580,74,56,0001001000000000,14703,-12.5,1.5625
247015,2072,1636,74,56,0001001000000000,40047,-14.84375,2.34375
248386,2085,1968,74,62,0001001000000000,19557,-20.3125,2.34375
249799,2108,2012,75,61,0001001000000000,13414,-18.75,2.34375
251153,2137,2023,76,61,0001001000000000,23910,-19.53125,2.34375
252549,2143,1989,77,60,0001001000000000,40038,-21.09375,2.34375
253964,2163,1980,77,60,0001001000000000,30308,-21.09375,2.34375
255323,2190,1950,78,60,0001001000000000,37224,-17.96875,2.34375
256686,2198,1934,79,59,0001001000000000,37481,-19.53125,2.34375
258027,2205,1754,79,55,0001001000000000,9328,-10.15625,1.5625
259414,2205,1559,79,56,0001001000000000,33393,-10.9375,1.5625
260820,2221,1784,79,58,0001001000000000,29550,-13.28125,1.5625
262195,2225,1809,79,57,0001001000000000,38256,-13.28125,1.5625
263584,2230,1691,80,56,0001001000000000,40305,-12.5,1.5625
264953,2234,1682,80,55,0001001000000000,14959,-11.71875,1.5625
266357,2244,1603,80,54,0001001000000000,9585,-10.9375,1.5625
267759,2229,1105,79,48,0001001000000000,31608,-7.03125,1.5625
269108,2205,1094,79,48,0001001000000000,34679,-7.03125,-0.78125
270499,2172,704,77,22,0001001000000000,5501,0.0,0.0
271854,1926,496,75,22,0000010000000000,896,0.0,0.0
273251,1541,458,73,21,0000010000000000,384,0.0,0.0
274639,1415,453,70,27,0001001000000000,42880,0.0,-0.78125
275990,2033,816,69,39,0001001000000000,40574,-2.34375,-0.78125
277387,1903,704,68,36,0001001000000000,24445,-2.34375,0.0
278728,1722,437,66,20,0001001000000000,35456,0.0,0.0
280109,1550,442,65,21,0000010000000000,640,0.0,0.0
281489,1271,433,62,20,0001001000000000,2432,0.0,0.0
282824,1510,403,61,19,0001001000000000,7298,1.5625,0.78125
284219,1624,515,59,26,0001001000000000,12928,0.0,0.78125
285563,1615,431,58,20,0001001000000000,38276,3.125,0.0
286973,1464,455,55,22,0001001000000000,21124,3.90625,0.0
288371,1349,419,50,19,0001001000000000,38789,3.125,0.0
289712,1277,401,46,19,0001001000000000,28804,3.125,0.0
291116,959,370,35,20,0001001000000000,42109,-3.125,0.0
292481,820,396,24,19,0001001000000000,22913,0.78125,0.0
293911,795,394,13,19,0001001000000000,39298,1.5625,0.0
295338,790,385,3,19,0001001000000000,7295,0.0,0.0
296703,791,376,1,19,0001001000000000,10113,1.5625,1.5625
298117,1340,1197,4,56,0001001000000000,36984,-7.8125,2.34375
299470,1951,1782,13,60,0001001000000000,37490,-10.15625,2.34375
300920,2072,1871,21,61,0001001000000000,36464,-13.28125,2.34375
302339,2066,1429,27,52,0001001000000000,10619,-2.34375,1.5625
303699,1773,1234,29,52,0001001000000000,20346,-5.46875,1.5625
305105,1885,1335,32,53,0001001000000000,11649,1.5625,1.5625
306515,1890,1292,35,52,0001001000000000,39553,0.78125,1.5625
307899,1880,1218,37,51,0001001000000000,38784,0.0,1.5625
309293,1823,1492,37,56,0001001000000000,38781,-3.125,2.34375
310648,2204,1996,39,62,0001001000000000,38773,-8.59375,2.34375
312064,2261,1996,42,62,0001001000000000,24693,-7.8125,2.34375
313400,2306,2051,45,62,0001001000000000,38774,-8.59375,2.34375
314825,2350,2078,48,63,0001001000000000,38260,-8.59375,2.34375
316225,2405,2150,51,63,0001001000000000,32370,-11.71875,2.34375
317581,2465,2055,54,61,0001001000000000,38262,-7.8125,2.34375
318957,2236,1975,56,61,0001001000000000,38260,-9.375,2.34375
320336,2153,1527,58,55,0001001000000000,39034,-5.46875,2.34375
321733,2108,1644,59,56,0001001000000000,34168,-6.25,2.34375
323077,2155,1619,60,56,0001001000000000,40568,-7.03125,2.34375
324435,2162,1648,61,56,0001001000000000,38776,-6.25,2.34375
325791,2173,1664,62,56,0001001000000000,29049,-6.25,2.34375
327213,2182,1625,63,56,0001001000000000,32121,-4.6875,2.34375
328687,2191,1638,64,56,0001001000000000,35449,-5.46875,2.34375
330044,2180,1580,65,56,0001001000000000,32122,-3.90625,2.34375
331458,2198,1564,65,56,0001001000000000,33657,-5.46875,2.34375
332867,2196,1615,66,56,0001001000000000,33401,-5.46875,2.34375
334234,2212,1573,67,56,0001001000000000,38523,-4.6875,2.34375
335643,2034,1489,67,56,0001001000000000,13434,-3.90625,2.34375
337034,1897,1487,68,54,0001001000000000,16249,-4.6875,2.34375
338394,1916,1347,69,52,0001001000000000,40315,-4.6875,2.34375
339791,1927,1366,69,52,0001001000000000,15483,-3.90625,2.34375
341132,1928,1334,69,52,0001001000000000,36987,-3.125,1.5625
342521,1942,889,69,42,0001001000000000,39544,-6.25,-0.78125
343951,1921,710,68,19,0001001000000000,5497,-4.6875,0.0
345330,1679,416,66,18,0000010000000000,1664,0.0,0.78125
346727,1682,484,63,23,0001001000000000,40832,0.0,0.0
348081,1605,428,61,19,0001001000000000,6783,0.0,0.0
349482,1448,373,59,17,0001001000000000,6528,0.78125,0.0
350901,1400,367,57,17,0001001000000000,40322,0.78125,0.0
352261,1312,364,55,16,0001001000000000,7042,1.5625,0.0
353655,1302,362,53,16,0001001000000000,38018,0.78125,0.0
355043,1252,353,51,16,0001001000000000,7042,1.5625,0.0
356465,1193,345,49,16,0001001000000000,38530,0.78125,0.0
357876,1223,362,47,16,0001001000000000,20098,1.5625,0.0
359216,1141,339,46,16,0001001000000000,40065,0.78125,0.0
360603,1092,357,44,16,0001001000000000,7041,1.5625,0.0
361968,1176,335,43,16,0001001000000000,41602,0.78125,0.78125
363367,1402,752,42,56,0001001000000000,30074,-4.6875,2.34375
364759,2192,1669,43,64,0001001000000000,38525,-3.125,2.34375
366101,2367,2267,45,67,0001001000000000,36983,-6.25,2.34375
367537,2397,2279,48,67,0001001000000000,38008,-7.03125,2.34375
368951,2470,2257,51,65,0001001000000000,36729,-4.6875,2.34375
370332,2427,2046,53,59,0001001000000000,10106,-3.125,2.34375
371680,2147,1737,55,63,0001001000000000,38007,-7.8125,2.34375
373052,2285,2124,56,65,0001001000000000,35192,-7.03125,2.34375
374450,2327,2156,58,64,0001001000000000,37241,-6.25,2.34375
375830,2327,2101,60,63,0001001000000000,38774,-7.8125,2.34375
377210,2327,2051,62,63,0001001000000000,36982,-7.03125,2.34375
378615,2362,2085,64,62,0001001000000000,17271,-6.25,2.34375
379965,2306,1982,65,59,0001001000000000,11639,-7.03125,2.34375
381385,2287,1817,66,59,0001001000000000,16248,-7.8125,2.34375
382814,2203,1987,67,62,0001001000000000,7288,-3.90625,2.34375
384179,1927,1817,69,62,0001001000000000,8310,-6.25,2.34375
385561,1965,1843,70,62,0001001000000000,7287,-4.6875,2.34375
386917,2010,1758,72,59,0001001000000000,15224,-7.03125,2.34375
388305,2034,1755,73,58,0001001000000000,10357,-8.59375,2.34375
389710,2070,1705,74,58,0001001000000000,35448,-8.59375,2.34375
391060,2087,1721,75,58,0001001000000000,37493,-10.9375,2.34375
392425,2113,1692,76,57,0001001000000000,36981,-9.375,2.34375
393779,2128,1683,76,57,0001001000000000,16504,-6.25,2.34375
395186,2157,1588,77,55,0001001000000000,16507,-3.125,2.34375
396615,2167,1519,77,55,0001001000000000,16763,-3.90625,2.34375
397950,2177,1526,77,55,0001001000000000,35451,-3.90625,2.34375
399361,2176,1523,78,55,0001001000000000,39547,-3.125,2.34375
400762,2173,1555,78,55,0001001000000000,36731,-3.90625,1.5625
402129,2185,1455,78,54,0001001000000000,36991,-0.78125,1.5625
403528,2163,1471,77,54,0001001000000000,39552,-0.78125,1.5625
404935,2159,1485,77,54,0001001000000000,36991,-0.78125,1.5625
406335,2155,1441,77,54,0001001000000000,38527,-0.78125,1.5625
407718,2140,1454,76,54,0001001000000000,38526,-0.78125,1.5625
409083,2142,1415,76,54,0001001000000000,27518,-0.78125,1.5625
410471,2126,1452,76,54,0001001000000000,18815,-0.78125,1.5625
411876,2118,1457,76,54,0001001000000000,38271,-1.5625,1.5625
413254,2119,1418,76,54,0001001000000000,39295,-1.5625,2.34375
414647,2124,1845,76,57,0001001000000000,18296,-5.46875,2.34375
416016,2152,1569,77,56,0001001000000000,30587,-3.90625,1.5625
417424,2153,1471,77,54,0001001000000000,38269,-2.34375,1.5625
418798,2180,1451,78,54,0001001000000000,38783,-0.78125,1.5625
420200,2189,1378,78,53,0001001000000000,39551,-0.78125,1.5625
421564,2207,1335,79,52,0001001000000000,37247,-1.5625,1.5625
422926,2209,1319,79,52,0001001000000000,40063,-1.5625,1.5625
424337,2234,1354,80,52,0001001000000000,38015,-0.78125,1.5625
425718,2254,1343,80,52,0001001000000000,38783,-1.5625,1.5625
427133,2252,1253,81,51,0001001000000000,40575,-1.5625,1.5625
428538,2258,1236,81,50,0001001000000000,33404,-3.90625,1.5625
429902,2271,1190,81,50,0001001000000000,30330,-3.90625,1.5625
431328,2260,1180,81,49,0001001000000000,40315,-4.6875,1.5625
432750,2261,1018,80,47,0001001000000000,35450,-4.6875,1.5625
434162,2245,1117,80,50,0001001000000000,10873,-4.6875,1.5625
435536,2236,1218,80,50,0001001000000000,36473,-5.46875,1.5625
436931,2218,1270,79,51,0001001000000000,33146,-5.46875,1.5625
438343,2222,1261,79,51,0001001000000000,20092,-2.34375,1.5625
439739,2216,1234,79,51,0001001000000000,37501,-2.34375,1.5625
441122,2209,1269,79,51,0001001000000000,10109,-2.34375,1.5625
442506,2207,1225,78,51,0001001000000000,38270,-2.34375,1.5625
443860,2187,1272,78,51,0001001000000000,14205,-2.34375,1.5625
445230,2187,1322,78,52,0001001000000000,35197,-2.34375,1.5625
446620,2175,1368,78,52,0001001000000000,8573,-1.5625,1.5625
447998,2181,1349,78,53,0001001000000000,39553,0.0,1.5625
449368,2173,1387,77,53,0001001000000000,36993,0.78125,1.5625
450711,2158,1400,77,53,0001001000000000,25216,0.0,1.5625
452127,2155,1287,77,51,0001001000000000,32126,-1.5625,1.5625
453504,2140,1176,76,49,0001001000000000,39549,-3.90625,1.5625
454877,2118,1101,75,48,0001001000000000,32121,-5.46875,1.5625
456256,2110,1277,75,52,0001001000000000,7291,-2.34375,1.5625
457600,2111,1363,75,53,0001001000000000,36992,-0.78125,1.5625
459008,2116,1407,75,54,0001001000000000,28288,0.0,1.5625
460419,2130,1448,76,54,0001001000000000,30336,0.0,1.5625
461805,2130,1454,76,56,0001001000000000,27518,-0.78125,1.5625
463173,2146,1575,77,55,0001001000000000,25212,-3.125,1.5625
464542,2171,1535,77,56,0001001000000000,34173,-2.34375,1.5625
465931,2178,1467,78,54,0001001000000000,38271,-0.78125,2.34375
467329,2191,1789,79,59,0001001000000000,36984,-6.25,2.34375
468701,2218,1764,79,59,0001001000000000,39033,-6.25,2.34375
470066,2240,1772,80,56,0001001000000000,10104,-4.6875,1.5625
471439,2250,1521,80,55,0001001000000000,36988,-3.125,1.5625
472868,2263,1567,81,55,0001001000000000,21372,-3.125,1.5625
474265,2264,1499,81,54,0001001000000000,37246,-1.5625,1.5625
475643,2275,1476,81,54,0001001000000000,29054,-1.5625,1.5625
477040,2271,1503,81,54,0001001000000000,35454,-1.5625,1.5625
478418,2272,1356,81,52,0001001000000000,25214,-2.34375,1.5625
479823,2260,987,80,42,0001001000000000,36732,-3.125,-0.78125
481465,2209,845,79,34,0001001000000000,6269,-2.34375,-0.78125
482843,1989,452,77,19,0001001000000000,20606,-1.5625,-0.78125
484264,1918,456,75,19,0001001000000000,9083,-3.90625,-0.78125
485669,1873,470,73,17,0001001000000000,40313,-5.46875,0.0
487010,1742,362,71,16,0000010000000000,2688,0.0,0.0
488423,1556,370,69,16,0000010000000000,640,0.0,0.0
489812,1304,358,66,16,0000010000000000,384,0.0,0.0
491153,1141,348,62,16,0001001000000000,1664,0.0,0.0
492542,1421,335,59,15,0001001000000000,39552,0.0,0.0
493899,1250,321,53,15,0001001000000000,7552,0.78125,0.0
495281,1168,303,47,15,0001001000000000,14980,3.125,0.0
498409,1000,301,38,15,0001001000000000,40325,3.90625,0.0
499825,965,305,37,15,0001001000000000,40833,0.0,0.0
501215,826,610,36,36,0001001000000000,24180,-8.59375,1.5625
502596,1829,1181,37,62,0001001000000000,40324,1.5625,2.34375
503999,2203,2067,39,71,0001001000000000,29048,-5.46875,2.34375
505349,2436,2508,42,73,0001001000000000,38007,-6.25,2.34375
506735,2533,2467,46,67,0001001000000000,38266,-6.25,2.34375
508133,2425,2119,50,62,0001001000000000,38778,-5.46875,2.34375
509482,2368,1935,52,61,0001001000000000,30070,-6.25,2.34375
510860,2228,1919,55,61,0001001000000000,32887,-7.03125,2.34375
512201,2240,1903,57,58,0001001000000000,38777,-6.25,2.34375
513564,2152,1643,58,58,0001001000000000,33656,-6.25,2.34375
514906,2229,1859,59,59,0001001000000000,37494,-7.8125,2.34375
516266,2245,1860,61,59,0001001000000000,34680,-6.25,2.34375
517638,2271,1858,62,59,0001001000000000,37239,-7.03125,2.34375
519076,2275,1873,63,59,0001001000000000,38262,-7.8125,2.34375
520526,2283,1869,64,59,0001001000000000,34934,-7.8125,2.34375
521891,2299,1867,65,59,0001001000000000,24950,-7.8125,2.34375
523269,2310,1851,66,59,0001001000000000,30838,-7.8125,2.34375
524637,2286,1882,67,59,0001001000000000,30327,-6.25,2.34375
526007,1913,1679,69,59,0001001000000000,36730,-4.6875,2.34375
527407,1948,1711,70,59,0001001000000000,38266,-5.46875,2.34375
528796,1985,1716,71,59,0001001000000000,34425,-4.6875,2.34375
530163,2015,1706,72,58,0001001000000000,38520,-6.25,2.34375
531539,2043,1674,73,58,0001001000000000,32119,-6.25,2.34375
533939,2076,1698,74,58,0001001000000000,26231,-7.8125,2.34375
535295,2104,1660,75,58,0001001000000000,26487,-6.25,2.34375
536692,2117,1705,76,58,0001001000000000,28792,-5.46875,2.34375
538059,2148,1704,77,58,0001001000000000,36984,-6.25,2.34375
539438,2180,1737,78,58,0001001000000000,28536,-6.25,2.34375
540827,2209,1715,79,58,0001001000000000,30839,-6.25,1.5625
542192,2216,1459,79,52,0001001000000000,30845,-1.5625,1.5625
543581,2229,1381,79,54,0001001000000000,38527,-0.78125,1.5625
544957,2230,1461,80,54,0001001000000000,15230,-1.5625,1.5625
546318,2249,1498,80,55,0001001000000000,35197,-2.34375,1.5625
547740,2264,1562,81,55,0001001000000000,36734,-1.5625,1.5625
549124,2263,1641,81,56,0001001000000000,38781,-2.34375,1.5625
550506,2287,1602,82,56,0001001000000000,35454,-1.5625,1.5625
551884,2299,1647,82,56,0001001000000000,31614,-2.34375,1.5625
553255,2327,1558,83,55,0001001000000000,33149,-2.34375,1.5625
554684,2323,1514,83,54,0001001000000000,38781,-2.34375,1.5625
556067,2317,1475,83,54,0001001000000000,18557,-1.5625,1.5625
557445,2332,1424,83,54,0001001000000000,39038,-1.5625,1.5625
558850,2314,1444,83,53,0001001000000000,36990,-2.34375,1.5625
560199,2329,1453,83,54,0001001000000000,38271,-0.78125,1.5625
561580,2308,1490,83,54,0001001000000000,22399,-0.78125,1.5625
563009,2306,1534,82,55,0001001000000000,36478,-2.34375,1.5625
564374,2291,1509,82,55,0001001000000000,36222,-1.5625,1.5625
565763,2285,1550,81,55,0001001000000000,36222,-1.5625,1.5625
567184,2279,1523,81,55,0001001000000000,35197,-1.5625,1.5625
568548,2260,1531,81,55,0001001000000000,33405,-2.34375,1.5625
569953,2260,1547,81,55,0001001000000000,36989,-3.125,1.5625
571295,2252,1456,80,54,0001001000000000,36991,-0.78125,1.5625
572717,2244,1459,80,54,0001001000000000,24447,-0.78125,1.5625
574111,2244,1421,80,54,0001001000000000,39039,0.0,1.5625
575471,2229,1467,80,54,0001001000000000,38527,-0.78125,1.5625
576850,2230,1428,79,54,0001001000000000,36990,-1.5625,1.5625
578191,2224,1459,79,54,0001001000000000,38272,0.0,1.5625
579612,2230,1431,79,53,0001001000000000,38015,0.0,1.5625
581024,2220,1535,79,56,0001001000000000,35198,-1.5625,1.5625
582384,2221,1760,79,61,0001001000000000,36473,-5.46875,2.34375
583795,2254,2062,80,64,0001001000000000,36983,-7.8125,2.34375
585177,2264,2120,81,61,0001001000000000,37238,-7.8125,2.34375
586556,2283,1889,82,60,0001001000000000,38775,-7.03125,2.34375
587954,2306,2007,83,62,0001001000000000,36983,-7.8125,2.34375
589306,2333,1989,83,62,0001001000000000,34935,-7.03125,2.34375
590706,2348,2033,84,62,0001001000000000,27253,-8.59375,2.34375
592079,2373,2035,85,62,0001001000000000,32630,-7.8125,2.34375
593495,2400,2053,86,63,0001001000000000,36211,-9.375,2.34375
594903,2427,2107,87,62,0001001000000000,21110,-7.03125,2.34375
596261,2444,1972,87,61,0001001000000000,38264,-7.03125,2.34375
597662,2457,1931,88,60,0001001000000000,37496,-5.46875,2.34375
599032,2452,1942,88,62,0001001000000000,20345,-5.46875,2.34375
600450,2471,2017,88,61,0001001000000000,34680,-5.46875,2.34375
601851,2475,2017,88,62,0001001000000000,21623,-6.25,2.34375
603207,2488,2010,89,62,0001001000000000,36984,-6.25,2.34375
604649,2481,2018,89,62,0001001000000000,32889,-4.6875,2.34375
606056,2483,2032,89,62,0001001000000000,37241,-4.6875,2.34375
607429,2484,2016,89,62,0001001000000000,36474,-5.46875,2.34375
608783,2476,2141,89,63,0001001000000000,34169,-4.6875,2.34375
610143,2484,2132,89,64,0001001000000000,28536,-6.25,2.34375
611564,2484,2180,89,64,0001001000000000,38009,-6.25,2.34375
612948,2484,2159,89,64,0001001000000000,36474,-4.6875,2.34375
614302,2493,2169,89,64,0001001000000000,35450,-3.90625,2.34375
615698,2504,2167,89,64,0001001000000000,36218,-4.6875,2.34375
617048,2518,2177,90,64,0001001000000000,37498,-4.6875,2.34375
618444,2526,2172,90,64,0001001000000000,36989,-3.125,2.34375
619843,2540,2205,91,64,0001001000000000,36730,-4.6875,2.34375
621199,2559,2207,91,64,0001001000000000,36218,-4.6875,2.34375
622580,2575,2225,92,64,0001001000000000,38267,-3.90625,3.125
