104432,952,414,0,23,0000010100000000
105365,940,409,0,21,0000010100000000
106302,936,403,0,21,0001001000000000
107234,916,404,0,21,0001001000000000
108163,933,408,0,21,0001001000000000
109101,933,402,0,21,0001001000000000
110043,936,397,0,21,0001001000000000
110975,931,392,0,21,0001001000000000
111907,921,401,0,21,0001001000000000
112836,925,390,0,25,0001001000000000
113766,992,485,0,28,0001001000000000
114708,920,491,0,28,0001001000000000
115646,911,497,0,28,0001001000000000
116593,935,489,0,28,0001001000000000
117527,924,486,0,28,0001001000000000
118465,924,487,0,28,0001001000000000
119394,901,488,0,28,0001001000000000
120336,901,488,0,28,0001001000000000
121282,913,505,0,28,0001001000000000
122251,926,491,1,28,0001001000000000
123220,917,498,1,28,0001001000000000
124204,914,499,0,28,0001001000000000
125171,928,501,1,28,0001001000000000
126209,912,498,0,28,0001001000000000
127338,903,557,0,31,0001001000000000
128422,921,578,0,33,0001001000000000
129478,922,591,0,31,0001001000000000
130551,930,588,0,31,0001001000000000
131526,941,588,0,31,0001001000000000
132504,919,581,0,31,0001001000000000
133628,926,576,0,31,0001001000000000
134678,911,564,0,31,0001001000000000
135703,931,572,0,31,0001001000000000
136675,912,570,0,31,0001001000000000
137672,902,571,0,31,0001001000000000
138671,920,551,0,23,0001001000000000
139656,961,528,0,30,0001001000000000
140647,893,528,0,30,0001001000000000
141638,891,530,0,30,0001001000000000
142646,891,553,0,40,0001001000000000
143646,914,598,0,31,0001001000000000
144631,957,621,0,35,0001001000000000
145607,995,692,0,39,0001001000000000
146634,921,573,0,30,0001001000000000
147628,902,538,0,44,0001001000000000
148638,1250,788,0,42,0001001000000000
149629,1199,715,2,31,0001001000000000
150632,931,520,1,28,0001001000000000
151608,913,514,0,28,0001001000000000
152612,932,515,0,28,0001001000000000
153604,914,527,2,28,0001001000000000
154612,937,511,3,28,0001001000000000
155624,918,507,3,28,0001001000000000
156626,942,497,4,26,0001001000000000
157646,933,490,5,26,0001001000000000
158658,913,469,5,23,0001001000000000
159677,915,439,6,23,0001001000000000
160703,907,437,4,23,0001001000000000
161733,893,429,3,23,0001001000000000
162764,877,431,0,23,0001001000000000
163802,883,430,0,23,0001001000000000
164858,880,430,0,23,0001001000000000
165861,869,429,0,23,0001001000000000
166845,872,430,0,23,0001001000000000
167900,874,428,0,23,0001001000000000
168896,861,430,0,23,0001001000000000
169915,871,443,0,23,0001001000000000
170892,862,436,0,23,0001001000000000
171893,887,432,0,23,0001001000000000
172898,1086,1052,0,50,0001001000000000
173968,1600,1169,5,51,0001001000000000
174958,1676,1160,7,51,0001001000000000
175963,1716,1171,8,51,0001001000000000
177007,1742,1183,10,46,0001001000000000
177948,1526,828,10,48,0001001000000000
178874,1711,1077,10,50,0001001000000000
179821,1731,1110,11,44,0001001000000000
180752,1598,618,12,23,0001001000000000
181684,912,482,11,26,0001001000000000
182614,908,479,10,25,0001001000000000
183564,892,464,9,31,0001001000000000
184510,1259,789,11,39,0001001000000000
185444,1129,461,12,21,0001001000000000
186387,881,427,10,21,0001001000000000
187320,882,414,8,21,0001001000000000
188250,891,409,6,21,0001001000000000
189176,882,410,6,23,0001001000000000
190122,885,421,5,21,0001001000000000
191080,894,414,3,21,0001001000000000
192011,864,404,1,21,0001001000000000
192948,853,424,0,35,0001001000000000
193890,1146,696,4,46,0001001000000000
194820,1582,1497,7,48,0001001000000000
195757,1702,1101,10,59,0001001000000000
196700,2162,1776,15,59,0001001000000000
197646,2017,1721,21,51,0001001000000000
198591,1789,1161,24,53,0001001000000000
199526,1822,1484,26,57,0001001000000000
200455,1833,1139,30,48,0001001000000000
201398,1614,704,32,28,0001001000000000
202327,1324,485,33,21,0001001000000000
203265,1007,395,33,21,0001001000000000
204207,966,401,30,19,0001001000000000
205153,938,385,26,19,0001001000000000
206096,934,496,26,39,0001001000000000
207026,1406,755,28,31,0001001000000000
207955,1185,371,28,23,0001001000000000
208897,933,400,27,21,0001001000000000
209819,947,392,27,19,0001001000000000
210757,931,352,27,17,0001001000000000
211699,903,355,25,17,0001001000000000
212623,866,343,21,17,0001001000000000
213566,865,341,19,17,0001001000000000
214500,838,343,17,17,0001001000000000
215430,839,351,17,17,0001001000000000
216368,823,342,15,17,0001001000000000
217306,813,341,12,17,0001001000000000
218240,800,343,9,17,0001001000000000
219178,817,352,7,17,0001001000000000
220107,834,357,5,17,0001001000000000
221042,844,362,5,35,0001001000000000
221979,1317,790,8,48,0001001000000000
222929,1706,1207,12,55,0001001000000000
223859,2097,1691,16,64,0001001000000000
224806,2110,1028,21,42,0001001000000000
225731,1574,781,23,42,0001001000000000
226669,1409,791,24,35,0001001000000000
227608,1273,689,26,37,0001001000000000
228546,1327,682,27,35,0001001000000000
229487,1309,555,28,23,0001001000000000
230437,1138,376,27,21,0001001000000000
231361,931,389,23,19,0001001000000000
232281,910,392,23,35,0001001000000000
233206,1460,1066,24,46,0001001000000000
234115,1566,967,26,55,0001001000000000
235037,1823,982,28,42,0001001000000000
235993,1483,872,29,44,0001001000000000
236980,1548,806,31,39,0001001000000000
237937,1435,460,32,17,0001001000000000
238858,1071,328,29,17,0001001000000000
239788,907,351,27,35,0001001000000000
240755,1397,742,28,42,0001001000000000
241731,1510,1091,30,48,0001001000000000
242711,1720,1056,32,19,0001001000000000
243708,1197,364,28,17,0001001000000000
244724,869,535,28,37,0001001000000000
245727,1447,824,29,39,0001001000000000
246734,1484,762,31,40,0001001000000000
247724,1504,696,32,17,0001001000000000
248732,1118,351,29,15,0001001000000000
249744,1068,416,28,30,0001001000000000
250753,1246,508,29,19,0001001000000000
251764,1087,337,28,21,0001001000000000
252773,916,386,25,19,0001001000000000
253780,892,374,21,17,0001001000000000
254784,838,342,15,17,0001001000000000
255765,802,325,7,15,0001001000000000
256754,783,348,5,17,0001001000000000
257762,824,339,6,33,0001001000000000
258757,1246,716,8,39,0001001000000000
259759,1406,801,10,46,0001001000000000
260786,1727,1291,13,53,0001001000000000
261813,1815,1148,16,48,0001001000000000
262832,1616,1242,16,64,0001001000000000
263819,1995,1986,20,62,0001001000000000
264843,2170,1927,24,51,0001001000000000
265862,1689,464,25,21,0001001000000000
266866,938,389,21,21,0001001000000000
267898,858,392,19,35,0001001000000000
268928,1494,1432,21,53,0001001000000000
269945,1737,1491,23,59,0001001000000000
270954,1956,1650,26,59,0001001000000000
271985,1819,980,28,40,0001001000000000
273003,1405,671,29,39,0001001000000000
274023,1451,504,29,17,0001001000000000
275035,970,416,25,19,0001001000000000
276074,923,659,24,53,0001001000000000
277075,1761,1244,26,51,0001001000000000
278082,1800,1250,28,48,0001001000000000
279083,1513,624,29,17,0001001000000000
280073,939,372,28,19,0001001000000000
281066,890,383,24,17,0001001000000000
282058,885,363,20,15,0001001000000000
283074,826,351,17,15,0001001000000000
284092,810,338,14,15,0001001000000000
285082,797,509,14,33,0001001000000000
286091,1212,657,16,19,0001001000000000
287074,825,408,15,19,0001001000000000
288095,840,397,10,19,0001001000000000
289106,827,375,7,17,0001001000000000
290119,1109,901,8,46,0001001000000000
291116,1600,929,11,46,0001001000000000
292135,1763,1223,14,46,0001001000000000
293096,1529,877,15,46,0001001000000000
294104,1531,885,16,46,0001001000000000
295116,1562,901,17,42,0001001000000000
296095,1391,548,18,17,0001001000000000
297094,884,354,16,15,0001001000000000
298015,853,332,15,31,0001001000000000
298962,1291,664,15,35,0001001000000000
299883,1366,950,15,46,0001001000000000
300826,1650,1062,17,48,0001001000000000
301771,1695,1049,19,48,0001001000000000
302701,1717,1575,21,53,0001001000000000
303618,1875,1554,23,57,0001001000000000
304540,1802,749,24,19,0001001000000000
305462,906,337,23,15,0001001000000000
306422,855,337,22,15,0001001000000000
307403,841,335,20,15,0001001000000000
308374,837,345,18,15,0001001000000000
309295,807,338,15,15,0001001000000000
310221,808,333,14,15,0001001000000000
311195,794,332,10,15,0001001000000000
312142,795,326,9,15,0001001000000000
313064,773,315,6,15,0001001000000000
313994,773,321,4,15,0001001000000000
314936,763,316,2,15,0001001000000000
315857,753,325,0,15,0001001000000000
316787,765,336,0,15,0001001000000000
317729,773,335,0,17,0001001000000000
318651,783,337,0,17,0001001000000000
319572,766,348,0,17,0001001000000000
320510,761,514,1,39,0001001000000000
321444,1204,650,5,35,0001001000000000
322365,1301,812,6,50,0001001000000000
323307,1708,1288,9,59,0001001000000000
324237,2093,1912,14,64,0001001000000000
325158,2152,1957,19,53,0001001000000000
326109,1827,1093,21,46,0001001000000000
327038,1671,940,22,48,0001001000000000
327960,1762,1034,23,48,0001001000000000
328906,1643,1033,23,48,0001001000000000
329828,1515,786,24,35,0001001000000000
330754,1316,706,23,35,0001001000000000
331716,1285,660,23,31,0001001000000000
332633,1247,632,22,33,0001001000000000
333551,1260,686,21,42,0001001000000000
334485,1499,817,22,48,0001001000000000
335411,1720,1379,23,55,0001001000000000
336355,1887,1419,25,51,0001001000000000
337295,1693,981,25,48,0001001000000000
338212,1635,896,25,42,0001001000000000
339158,1464,825,25,40,0001001000000000
340088,1483,891,25,44,0001001000000000
341011,1502,773,24,35,0001001000000000
341944,1316,650,24,33,0001001000000000
342874,1257,698,23,44,0001001000000000
343795,1538,1110,22,51,0001001000000000
344729,1720,1220,22,51,0001001000000000
345658,1761,1146,23,42,0001001000000000
346580,1431,682,22,19,0001001000000000
347502,846,393,20,19,0001001000000000
348427,847,370,17,17,0001001000000000
349365,804,349,14,15,0001001000000000
350291,804,346,11,15,0001001000000000
351221,779,334,4,15,0001001000000000
352143,785,647,3,48,0001001000000000
353081,1640,1335,8,55,0001001000000000
354006,1916,1575,12,59,0001001000000000
354928,2263,2078,16,68,0001001000000000
355865,2185,2177,19,71,0001001000000000
356791,2348,2748,22,79,0001001000000000
357713,2475,2815,26,81,0001001000000000
358635,2549,2914,29,81,0001001000000000
359573,2602,2874,32,77,0001001000000000
360507,2616,2815,34,70,0001001000000000
361469,2400,2182,35,35,0001001000000000
362468,1538,1412,33,44,0001001000000000
363467,1831,1282,33,53,0001001000000000
364466,2264,2278,32,70,0001001000000000
365449,2178,1149,32,39,0001001000000000
366445,1480,771,30,53,0001001000000000
367463,2057,2170,29,75,0001001000000000
368459,2359,2601,31,75,0001001000000000
369462,2159,1503,31,42,0001001000000000
370447,1463,473,29,15,0001001000000000
371479,931,335,25,17,0001001000000000
372474,850,356,21,15,0001001000000000
373428,805,328,15,15,0001001000000000
374412,782,335,11,15,0001001000000000
375376,756,326,7,15,0001001000000000
376346,749,331,3,15,0001001000000000
377387,744,345,0,15,0001001000000000
378504,752,319,0,15,0001001000000000
379557,1575,1315,2,59,0001001000000000
380661,2053,2112,10,68,0001001000000000
381746,2446,2435,16,79,0001001000000000
382726,2454,2796,22,81,0001001000000000
383709,2513,2865,27,82,0001001000000000
384746,2575,2659,31,53,0001001000000000
385873,1583,582,30,17,0001001000000000
386888,932,422,27,19,0001001000000000
387892,911,389,24,15,0001001000000000
388870,852,340,20,15,0001001000000000
389866,809,330,15,13,0001001000000000
390849,775,317,12,13,0001001000000000
391873,747,320,9,15,0001001000000000
392888,741,306,4,15,0001001000000000
393891,1518,1588,7,62,0001001000000000
394880,2082,837,14,19,0001001000000000
395886,1196,354,12,21,0001001000000000
396920,1144,646,10,44,0001001000000000
397906,1440,817,10,44,0001001000000000
398900,1453,829,11,42,0001001000000000
399901,1376,650,12,33,0001001000000000
400923,1190,475,12,21,0001001000000000
401920,979,385,11,33,0001001000000000
402935,1264,558,12,21,0001001000000000
403959,983,344,12,15,0001001000000000
404975,811,317,10,15,0001001000000000
405999,791,331,9,15,0001001000000000
407006,768,320,9,15,0001001000000000
408002,777,301,8,13,0001001000000000
409014,770,301,5,13,0001001000000000
410029,767,300,4,13,0001001000000000
411060,765,305,5,13,0001001000000000
412055,785,299,7,13,0001001000000000
413074,768,306,8,15,0001001000000000
414085,742,310,3,15,0001001000000000
415112,722,313,0,15,0001001000000000
416094,736,355,0,35,0001001000000000
417079,1222,779,0,50,0001001000000000
418000,1559,791,3,40,0001001000000000
418934,1337,1010,3,51,0001001000000000
419863,1408,492,5,21,0001001000000000
420794,825,405,2,21,0001001000000000
421735,800,407,1,21,0001001000000000
422665,794,415,0,21,0001001000000000
423587,789,412,1,21,0001001000000000
424515,791,410,0,21,0001001000000000
425453,777,407,0,21,0001001000000000
426389,791,402,0,17,0001001000000000
427306,800,403,0,40,0001001000000000
428236,1198,1005,0,48,0001001000000000
429174,1415,880,3,46,0001001000000000
430095,1424,889,4,44,0001001000000000
431021,1374,723,4,35,0001001000000000
431950,1142,574,3,23,0001001000000000
432876,946,562,2,35,0001001000000000
433810,1162,640,3,33,0001001000000000
434742,1078,446,3,15,0001001000000000
435674,768,330,2,17,0001001000000000
436603,888,479,1,26,0001001000000000
437521,977,455,1,19,0001001000000000
438459,834,396,0,21,0001001000000000
439389,826,401,0,19,0001001000000000
440306,791,391,0,19,0001001000000000
441236,785,383,0,19,0001001000000000
442166,772,385,0,17,0001001000000000
443100,797,369,0,17,0001001000000000
444021,774,339,0,15,0001001000000000
444954,747,321,0,17,0001001000000000
445889,742,333,0,19,0001001000000000
446832,802,382,1,19,0001001000000000
447752,809,380,1,19,0001001000000000
448674,792,376,1,17,0001001000000000
449599,778,354,1,17,0001001000000000
450521,767,336,1,15,0001001000000000
451461,746,320,0,11,0001001000000000
452426,740,378,0,21,0001001000000000
453397,840,774,0,42,0001001000000000
454339,1299,769,3,33,0001001000000000
455260,1000,393,3,19,0001001000000000
456219,815,382,1,19,0001001000000000
457164,792,376,0,19,0001001000000000
458095,816,398,0,19,0001001000000000
459021,818,386,0,19,0001001000000000
459967,818,323,0,13,0001001000000000
460904,786,294,0,13,0001001000000000
461846,537,145,0,1,0000000000000000
462792,0,170,0,3,0000000000000000
463714,0,170,0,35,0000000000000000
464632,0,170,0,35,0000000000000000
465569,0,170,0,35,0000000000000000
466508,0,170,0,0,0000000000000000
