1408645616223,1168,535,0,30,0000010100000000,11395,2.34375,0.0
1408645617405,1177,533,0,30,0000010100000000,25988,3.125,0.0
1408645618564,1169,532,0,30,0000010100000000,42372,3.125,0.0
1408645619715,1178,527,0,30,0000010100000000,14212,3.125,0.0
1408645620882,1164,524,0,30,0000010100000000,9092,3.125,0.0
1408645622080,1162,530,0,30,0000010100000000,11652,3.125,0.0
1408645623262,1172,528,0,29,0000010100000000,24965,3.90625,0.0
1408645624429,1166,515,0,29,0000010100000000,10374,4.6875,0.0
1408645625595,1140,509,0,29,0000010100000000,38022,4.6875,0.0
1408645626802,1158,520,0,29,0000010100000000,10630,4.6875,0.0
1408645627984,1159,526,0,29,0000010100000000,15238,4.6875,0.0
1408645629159,1160,520,0,29,0000010100000000,43654,4.6875,0.0
1408645630357,1157,516,0,29,0000010100000000,28550,4.6875,0.0
1408645631539,1169,514,0,29,0000010100000000,9094,4.6875,0.0
1408645632714,1159,507,0,29,0000010100000000,7559,5.46875,0.0
1408645633905,1153,502,0,28,0000010100000000,8584,6.25,0.0
1408645635095,1144,503,0,28,0000010100000000,10377,7.03125,0.0
1408645636254,1145,500,0,28,0000010100000000,10377,7.03125,0.0
1408645637412,1160,503,0,28,0000010100000000,35465,7.03125,0.0
1408645638579,1134,489,0,27,0000010100000000,19593,7.03125,0.0
1408645639777,1141,490,0,28,0000010100000000,21385,7.03125,0.0
1408645640960,1130,494,0,28,0000010100000000,29321,7.03125,0.0
1408645642118,1139,494,0,28,0000010100000000,32393,7.03125,0.0
1408645643285,1134,489,0,27,0000010100000000,25993,7.03125,0.0
1408645644475,1121,495,0,27,0000010100000000,32393,7.03125,0.0
1408645645658,1130,489,0,27,0000010100000000,27529,7.03125,0.0
1408645646816,1120,492,0,27,0000010100000000,23433,7.03125,0.0
1408645647983,1114,488,0,27,0000010100000000,41097,7.03125,0.0
1408645649142,1104,491,0,27,0000010100000000,24456,6.25,0.0
1408645650340,1110,604,0,34,0000010100000000,43133,-4.6875,0.0
1408645651515,1560,604,0,32,0000010100000000,5498,-3.90625,0.0
1408645652674,1414,593,0,32,0000010100000000,5498,-4.6875,0.0
1408645653832,1375,585,0,32,0000010100000000,36986,-4.6875,0.0
1408645654991,1406,613,0,32,0000010100000000,8060,-2.34375,0.0
1408645656189,1500,602,0,32,0000010100000000,25214,-1.5625,0.0
1408645657371,1431,594,0,32,0000010100000000,7037,-1.5625,0.0
1408645658546,1486,603,0,32,0000010100000000,7291,-3.125,0.0
1408645659745,1496,585,0,32,0000010100000000,39549,-3.125,0.0
1408645660927,1488,591,0,31,0000010100000000,8319,0.0,0.0
1408645662093,1430,594,0,32,0000010100000000,34172,-3.90625,0.0
1408645663260,1424,586,0,32,0000010100000000,5500,-2.34375,0.0
1408645664459,1477,593,0,32,0000010100000000,24446,-1.5625,0.0
1408645665641,1457,582,0,32,0000010100000000,41085,-3.125,0.0
1408645666807,1472,596,0,32,0000010100000000,6268,-2.34375,0.0
1408645667974,1470,576,0,31,0000010100000000,5503,-0.78125,0.0
1408645669172,1442,598,0,32,0000010100000000,40063,-1.5625,0.0
1408645670355,1458,576,0,31,0000010100000000,8063,0.0,0.0
1408645671514,1442,579,0,32,0000010100000000,31616,0.0,0.0
1408645672680,1424,587,0,32,0000010100000000,7296,0.0,0.0
1408645673878,1469,578,0,31,0000010100000000,40064,-0.78125,0.0
1408645675062,1400,582,0,31,0000010100000000,7039,-0.78125,0.0
1408645676227,1449,582,0,32,0000010100000000,40320,-0.78125,0.0
1408645677402,1462,591,0,31,0000010100000000,6014,-0.78125,0.0
1408645678593,1443,559,0,31,0000010100000000,33406,-1.5625,0.0
1408645679767,1397,573,0,30,0000010100000000,5503,0.0,0.0
1408645680934,1402,565,0,31,0000010100000000,38016,-0.78125,0.0
1408645682092,1485,632,0,33,0000010100000000,6782,-0.78125,0.0
1408645683290,1550,610,0,33,0001001000000000,34177,0.78125,0.0
1408645684473,1548,601,0,32,0001001000000000,42883,1.5625,0.0
1408645685640,1530,596,0,32,0001001000000000,5504,0.78125,0.0
1408645686806,1559,596,0,32,0001001000000000,41345,0.0,0.0
1408645687997,1545,606,0,33,0001001000000000,6528,0.0,0.0
1408645689180,1555,594,0,31,0001001000000000,24962,1.5625,0.0
1408645690346,1378,516,0,28,0000010000000000,8579,2.34375,0.0
1408645691513,1263,519,0,29,0000010000000000,23942,3.90625,0.0
1408645692719,1289,543,0,30,0000010000000000,43910,3.125,0.0
1408645693902,1380,537,0,29,0000010000000000,25217,0.78125,0.0
1408645695068,1347,542,0,29,0000010000000000,6273,1.5625,0.0
1408645696251,1279,525,0,29,0000010000000000,36743,4.6875,0.0
1408645697441,1280,522,0,29,0000010000000000,35974,3.90625,0.0
1408645698615,1286,536,0,29,0000010000000000,8579,2.34375,0.0
1408645699774,1310,531,0,29,0000010000000000,8837,3.90625,0.0
1408645700949,1293,531,0,29,0000010000000000,19588,3.125,0.0
1408645702139,1308,525,0,29,0000010000000000,20102,4.6875,0.0
1408645703321,1322,539,0,29,0000010000000000,37508,2.34375,0.0
1408645704472,1341,524,0,28,0000010000000000,22915,2.34375,0.0
1408645705639,1271,519,0,30,0000010000000000,41350,3.90625,0.0
1408645706837,1355,573,0,31,0000010000000000,30848,-0.78125,0.0
1408645708019,1447,537,0,28,0001001000000000,23171,2.34375,0.0
1408645709178,969,431,0,23,0001001000000000,6275,2.34375,0.0
1408645710329,941,407,0,22,0001001000000000,6532,3.125,0.0
1408645711511,948,405,0,21,0001001000000000,7302,4.6875,0.0
1408645712703,945,398,0,21,0001001000000000,11655,5.46875,0.0
1408645713884,922,395,0,21,0001001000000000,6791,5.46875,0.0
1408645715051,932,392,0,21,0001001000000000,8327,5.46875,0.0
1408645716233,938,387,0,21,0001001000000000,41608,6.25,0.0
1408645717416,930,389,0,21,0001001000000000,40584,6.25,0.0
1408645718590,929,375,0,20,0001001000000000,8841,7.03125,0.0
1408645719749,925,375,0,20,0001001000000000,30857,7.03125,0.0
1408645720916,916,372,0,20,0001001000000000,34441,7.03125,0.0
1408645722114,923,373,0,20,0001001000000000,34697,7.03125,0.0
1408645723297,897,378,0,26,0001001000000000,41355,8.59375,0.0
1408645724447,1147,439,0,24,0001001000000000,37512,5.46875,0.0
1408645725606,1182,537,0,31,0001001000000000,41351,3.90625,0.0
1408645726796,1460,572,0,31,0001001000000000,6525,-1.5625,0.0
1408645727987,1491,563,0,31,0001001000000000,41089,0.0,0.0
1408645729161,1448,569,0,31,0001001000000000,6016,0.0,0.0
1408645730320,1465,569,0,31,0001001000000000,19585,0.78125,0.0
1408645731510,1482,570,0,30,0001001000000000,11649,0.78125,0.0
1408645732693,1453,552,0,31,0001001000000000,34691,2.34375,0.0
1408645733859,1470,590,0,32,0001001000000000,17537,0.78125,0.0
1408645735018,1608,599,0,32,0001001000000000,41602,0.78125,0.0
1408645736184,1610,616,0,33,0001001000000000,11648,0.0,0.0
1408645737383,1616,609,0,33,0001001000000000,40831,-0.78125,0.0
1408645738566,1599,611,0,34,0001001000000000,13184,0.78125,0.0
1408645739725,1651,625,0,34,0001001000000000,39296,-0.78125,0.0
1408645740891,1731,678,0,36,0001001000000000,34175,-0.78125,0.0
1408645742082,1781,682,0,36,0001001000000000,10620,-2.34375,0.0
1408645743263,1813,700,0,39,0001001000000000,39036,-3.125,0.0
1408645744431,1883,719,0,38,0001001000000000,39548,-3.90625,0.0
1408645745589,1879,724,0,38,0001001000000000,40316,-3.90625,0.0
1408645746756,1851,722,0,38,0001001000000000,40572,-3.90625,0.0
1408645747954,1882,721,0,38,0001001000000000,40060,-3.125,0.0
1408645856342,831,330,0,16,0001001000000000,40069,3.90625,0.0
1408645857678,834,311,0,16,0001001000000000,21638,4.6875,0.0
1408645859027,833,307,0,14,0001001000000000,40582,4.6875,0.0
1408645860305,790,280,0,14,0001001000000000,41605,3.90625,0.0
1408645861582,802,288,0,15,0001001000000000,8324,3.125,0.0
1408645862836,816,295,0,15,0001001000000000,26500,3.125,0.0
1408645864090,808,303,0,15,0001001000000000,27012,3.125,0.0
1408645865344,820,302,0,16,0001001000000000,38788,3.125,0.0
1408645866598,809,302,0,16,0001001000000000,35460,3.125,0.0
1408645867852,823,301,0,17,0001001000000000,41604,2.34375,0.0
1408645869106,1117,425,0,23,0001001000000000,6529,1.5625,0.0
1408645870360,1131,432,0,23,0001001000000000,22924,9.375,0.0
1408645871613,1161,426,0,23,0001001000000000,19339,8.59375,0.0
1408645872868,1156,420,0,23,0001001000000000,13450,7.8125,0.0
1408645874121,1149,419,0,23,0001001000000000,38537,6.25,0.0
1408645875391,1107,423,0,23,0001001000000000,6278,4.6875,0.0
1408645876645,1151,428,0,23,0001001000000000,34698,7.8125,0.0
1408645877891,1155,424,0,23,0001001000000000,40076,8.59375,0.0
1408645879145,1169,427,0,24,0001001000000000,9099,9.375,0.0
1408645880399,1306,502,0,29,0001001000000000,40070,3.125,0.0
1408645881653,1392,521,0,28,0001001000000000,12418,1.5625,0.0
1408645882898,1369,510,0,28,0001001000000000,21381,3.90625,0.0
1408645884153,1348,471,0,24,0001001000000000,7045,4.6875,0.0
1408645885406,1106,387,0,20,0001001000000000,41606,3.125,0.0
1408645886652,1033,382,0,21,0001001000000000,12163,2.34375,0.0
1408645887906,1036,380,0,20,0001001000000000,40836,2.34375,0.0
1408645889168,1025,385,0,20,0001001000000000,41093,3.125,0.0
1408645890422,1027,387,0,21,0001001000000000,41348,2.34375,0.0
1408645891676,1096,489,0,27,0001001000000000,6786,2.34375,0.0
1408645892954,1517,633,0,34,0001001000000000,39296,-0.78125,0.0
1408645894207,1697,618,0,33,0001001000000000,18560,0.0,0.0
1408645895454,1648,573,0,32,0001001000000000,36480,0.0,0.0
1408645896708,1655,624,0,40,0001001000000000,40319,-1.5625,0.0
1408645897962,2017,804,0,45,0001001000000000,6014,-0.78125,0.0
1408645899224,2511,1110,0,49,0001001000000000,9593,-4.6875,0.0
1408645900478,2792,1136,0,49,0001001000000000,31096,-6.25,0.0
1408645901739,2813,1145,0,49,0001001000000000,24950,-7.8125,0.0
1408645903017,2909,1154,0,49,0001001000000000,39542,-7.8125,0.0
1408645904278,2781,686,0,19,0001001000000000,20352,0.0,0.0
1408645905532,922,473,0,27,0001001000000000,4992,0.0,0.0
1408645982616,983,376,0,19,0001001000000000,41349,3.90625,0.0
1408645983854,1008,367,0,19,0001001000000000,28549,3.90625,0.0
1408645985100,1002,364,0,19,0001001000000000,40581,3.90625,0.0
1408645986314,1023,371,0,19,0001001000000000,41349,3.125,0.0
1408645987504,1020,367,0,19,0001001000000000,13955,3.125,0.0
1408645988695,1033,373,0,19,0001001000000000,25990,4.6875,0.0
1408645989877,1007,399,0,24,0001001000000000,38788,2.34375,0.0
1408645991044,1299,518,0,27,0001001000000000,16259,2.34375,0.0
1408645992202,1387,512,0,28,0001001000000000,30340,3.125,0.0
1408645993377,1372,501,0,28,0001001000000000,27010,0.78125,0.0
1408645994575,1379,522,0,29,0001001000000000,8578,1.5625,0.0
1408645995750,1490,529,0,29,0001001000000000,9089,0.78125,0.0
1408645996916,1528,531,0,29,0001001000000000,39298,0.78125,0.0
1408645998099,1541,526,0,26,0001001000000000,6018,2.34375,0.0
1408645999289,827,325,0,19,0001001000000000,43652,3.125,0.0
1408646000456,843,332,0,16,0001001000000000,8835,2.34375,0.0
1408646001615,810,294,0,14,0001001000000000,8323,2.34375,0.0
1408646002781,795,282,0,14,0001001000000000,23683,2.34375,0.0
1408646003972,762,255,0,11,0001001000000000,41091,2.34375,0.0
1408646005155,760,266,0,18,0001001000000000,41341,-3.90625,0.0
1408646006321,818,322,0,16,0001001000000000,36224,0.0,0.0
1408646007479,791,294,0,15,0001001000000000,6528,0.78125,0.0
1408646008646,791,297,0,15,0001001000000000,6786,1.5625,0.0
1408646009845,801,294,0,15,0001001000000000,6530,1.5625,0.0
1408646011019,785,298,0,14,0001001000000000,39555,2.34375,0.0
1408646012177,776,291,0,15,0001001000000000,40066,1.5625,0.0
1408646013336,801,317,0,15,0001001000000000,20354,1.5625,0.0
1408646014526,784,291,0,15,0001001000000000,7298,1.5625,0.0
1408646015717,796,290,0,15,0001001000000000,7554,1.5625,0.0
1408646016883,783,289,0,15,0001001000000000,13186,1.5625,0.0
1408646018042,789,291,0,15,0001001000000000,18562,1.5625,0.0
1408646019225,792,289,0,15,0001001000000000,19330,1.5625,0.0
1408646020415,798,294,0,15,0001001000000000,39298,1.5625,0.0
1408646021582,787,283,0,15,0001001000000000,22402,1.5625,0.0
1408646022740,879,336,0,16,0001001000000000,5506,2.34375,0.0
1408646023900,932,323,0,17,0001001000000000,4999,6.25,0.0
1408646025089,934,323,0,16,0001001000000000,41610,7.03125,0.0
1408646026272,929,329,0,16,0001001000000000,6533,3.90625,0.0
1408646027447,966,355,0,18,0001001000000000,36488,6.25,0.0
1408646028605,1005,333,0,16,0001001000000000,29577,7.03125,0.0
1408646029788,778,269,0,14,0001001000000000,42120,6.25,0.0
1408646030978,772,281,0,14,0001001000000000,41094,4.6875,0.0
1408646032161,786,279,0,14,0001001000000000,13956,3.125,0.0
1408646033311,777,280,0,14,0001001000000000,37251,2.34375,0.0
1408646034494,777,286,0,14,0001001000000000,35970,1.5625,0.0
1408646035684,769,283,0,14,0001001000000000,24450,1.5625,0.0
1408646036859,770,276,0,14,0001001000000000,13442,1.5625,0.0
1408646038025,772,279,0,14,0001001000000000,38786,1.5625,0.0
1408646039192,784,288,0,14,0001001000000000,19586,1.5625,0.0
1408646040383,790,291,0,15,0001001000000000,10882,1.5625,0.0
1408646041565,786,278,0,14,0001001000000000,10370,2.34375,0.0
1408646042724,899,376,0,18,0001001000000000,6273,0.78125,0.0
1408646043882,779,267,0,12,0001001000000000,13954,1.5625,0.0
1408646045073,742,256,0,12,0001001000000000,40321,0.78125,0.0
1408646503305,778,254,0,13,0001001000000000,10627,2.34375,2.34375
1408646504647,775,255,0,13,0001001000000000,22403,2.34375,2.34375
1408646505981,778,253,0,13,0001001000000000,38275,2.34375,2.34375
1408646507266,778,257,0,13,0001001000000000,37251,2.34375,2.34375
1408646508560,780,255,0,13,0001001000000000,19587,2.34375,2.34375
1408646509830,784,255,0,13,0001001000000000,6787,2.34375,2.34375
1408646511076,785,255,0,13,0001001000000000,40324,3.125,3.125
1408646512322,775,257,0,13,0001001000000000,22659,2.34375,3.125
1408646513568,779,258,0,13,0001001000000000,19587,2.34375,3.125
1408646514822,768,258,0,13,0001001000000000,17283,2.34375,3.125
1408646516092,790,252,0,13,0001001000000000,14467,2.34375,3.125
1408646517361,775,254,0,13,0001001000000000,39554,1.5625,3.125
1408646518607,773,260,0,13,0001001000000000,8577,0.78125,3.125
1408646519845,777,258,0,13,0001001000000000,7041,0.78125,3.125
1408646521099,777,257,0,13,0001001000000000,10625,0.78125,3.125
1408646522361,781,258,0,13,0001001000000000,37505,0.78125,3.125
1408646523623,784,260,0,13,0001001000000000,12161,1.5625,3.125
1408646524885,762,260,0,14,0001001000000000,7554,1.5625,3.125
1408646526139,804,257,0,13,0001001000000000,32899,2.34375,3.125
1408646527385,747,258,0,13,0001001000000000,10883,2.34375,3.125
1408646528647,793,256,0,13,0001001000000000,10371,2.34375,3.125
1408646529901,779,267,0,13,0001001000000000,9091,2.34375,3.125
1408646531146,796,257,0,13,0001001000000000,22915,2.34375,3.125
1408646532408,800,259,0,13,0001001000000000,8323,2.34375,3.125
1408646533670,755,255,0,13,0001001000000000,8835,2.34375,3.125
1408646534932,793,254,0,13,0001001000000000,29315,2.34375,3.125
1408646536210,796,254,0,13,0001001000000000,40323,2.34375,3.125
1408646537464,757,258,0,13,0001001000000000,35459,2.34375,3.125
1408646538718,777,255,0,13,0001001000000000,8067,2.34375,3.125
1408646539964,791,259,0,13,0001001000000000,16259,2.34375,3.125
1408646541225,795,266,0,13,0001001000000000,19331,2.34375,3.125
1408646542480,789,257,0,13,0001001000000000,36739,2.34375,3.125
1408646543741,791,263,0,13,0001001000000000,22915,2.34375,3.125
1408646545003,773,252,0,13,0001001000000000,18563,2.34375,3.125
1408646546242,791,256,0,13,0001001000000000,8323,2.34375,3.125
1408646547503,774,259,0,13,0001001000000000,10627,2.34375,3.125
1408646548749,802,259,0,13,0001001000000000,38787,2.34375,3.125
1408646549995,775,255,0,13,0001001000000000,23683,2.34375,3.125
1408646551249,796,272,0,13,0001001000000000,8323,2.34375,3.125
1408646552503,766,258,0,13,0001001000000000,7043,2.34375,3.125
1408646553741,785,258,0,13,0001001000000000,10115,2.34375,3.125
1408646554987,767,266,0,13,0001001000000000,36995,2.34375,3.125
1408646556233,792,259,0,13,0001001000000000,38275,2.34375,3.125
1408646557495,766,269,0,13,0001001000000000,36227,2.34375,3.125
1408646558749,784,259,0,13,0001001000000000,30083,2.34375,3.125
1408646560003,780,259,0,13,0001001000000000,7299,2.34375,3.125
1408646561257,762,259,0,13,0001001000000000,7299,2.34375,3.125
1408646562503,791,259,0,13,0001001000000000,6787,3.125,0.0
1408646563757,1047,418,0,23,0001001000000000,4997,4.6875,0.0
1408646565010,1333,423,0,23,0001001000000000,21386,7.8125,0.0
1408646566264,1359,424,0,23,0001001000000000,6282,8.59375,0.0
1408646567526,1385,427,0,24,0001001000000000,25227,8.59375,0.0
1408646568764,1364,436,0,25,0001001000000000,36747,7.8125,0.0
1408646570019,1409,441,0,25,0001001000000000,7307,8.59375,0.0
1408646571272,1294,306,0,18,0001001000000000,40331,8.59375,3.125
1408646572526,847,319,0,16,0001001000000000,40842,7.8125,3.125
1408646573780,815,273,0,13,0001001000000000,28040,5.46875,3.125
1408646575034,785,254,0,11,0001001000000000,40581,3.90625,3.125
1408646576273,766,245,0,12,0001001000000000,40835,1.5625,3.125
1408646577526,766,248,0,12,0001001000000000,10113,0.78125,3.125
1408646578772,784,249,0,12,0001001000000000,32385,0.78125,3.125
1408646580025,786,251,0,12,0001001000000000,38785,0.78125,3.125
1408646581280,773,251,0,12,0001001000000000,11905,0.78125,3.125
1408646582534,771,251,0,13,0001001000000000,7553,0.78125,3.125
1408646583771,763,253,0,12,0001001000000000,20353,0.78125,3.125
1408646585025,784,252,0,12,0001001000000000,36225,0.78125,3.125
1408646586280,766,251,0,13,0001001000000000,32641,0.78125,3.125
1408646587533,790,250,0,12,0001001000000000,37505,0.78125,3.125
1408646588779,759,252,0,13,0001001000000000,15233,0.78125,3.125
1408646590041,787,279,0,14,0001001000000000,6275,3.125,0.0
1408646591295,1048,301,0,17,0001001000000000,37000,6.25,3.125
1408646592541,805,286,0,15,0001001000000000,18056,6.25,3.125
1408646593787,805,246,0,11,0001001000000000,40583,5.46875,3.125
1408646595049,779,244,0,11,0001001000000000,41606,4.6875,3.125
1408646596303,760,244,0,11,0001001000000000,40068,2.34375,3.125
1408646597550,763,241,0,12,0001001000000000,21633,0.78125,3.125
1408646598796,773,243,0,13,0001001000000000,8321,0.78125,3.125
1408646600049,773,244,0,12,0001001000000000,9345,0.78125,3.125
1408646601303,785,242,0,12,0001001000000000,21633,0.78125,3.125
1408646602564,784,251,0,12,0001001000000000,38786,1.5625,3.125
1408646603810,782,245,0,13,0001001000000000,17026,1.5625,3.125
1408646605065,769,249,0,12,0001001000000000,19586,1.5625,3.125
1408646606311,765,250,0,12,0001001000000000,18050,1.5625,3.125
1408646607565,780,249,0,12,0001001000000000,8322,1.5625,3.125
1408646608819,790,248,0,13,0001001000000000,8322,1.5625,3.125
1408646610073,786,251,0,12,0001001000000000,31618,1.5625,3.125
1408646611342,773,247,0,12,0001001000000000,34434,0.78125,0.0
1408646612588,984,460,0,23,0001001000000000,4482,1.5625,0.0
1408646613826,1331,405,0,22,0001001000000000,3976,6.25,0.0
1408646615088,1300,388,0,21,0001001000000000,20624,12.5,0.0
1408646616350,1269,385,0,21,0001001000000000,38035,14.0625,0.0
1408646617604,1315,387,0,21,0001001000000000,6800,12.5,0.0
1408646618874,1301,386,0,21,0001001000000000,17554,14.0625,0.0
1408646620135,1224,355,0,20,0001001000000000,34708,15.625,0.0
1408646621405,1223,356,0,20,0001001000000000,10902,17.1875,0.0
1408646622651,1251,362,0,20,0001001000000000,8598,17.96875,0.0
1408646623921,1211,355,0,20,0001001000000000,37525,15.625,0.0
1408646625159,1213,363,0,20,0001001000000000,7573,16.40625,0.0
1408646626413,1218,357,0,19,0001001000000000,25238,17.1875,0.0
1408646627667,1195,358,0,20,0001001000000000,40342,16.40625,0.0
1408646628929,1200,358,0,20,0001001000000000,22164,15.625,0.0
1408646630183,1221,358,0,20,0001001000000000,26005,16.40625,0.0
1408646631429,1217,360,0,19,0001001000000000,8085,17.1875,0.0
1408646632690,1244,362,0,19,0001001000000000,12693,17.1875,0.0
1408646633936,1232,357,0,19,0001001000000000,38038,16.40625,0.0
1408646635182,1144,342,0,19,0001001000000000,40845,8.59375,0.0
1408646636444,1098,350,0,19,0001001000000000,38794,7.03125,0.0
1408646637706,1106,357,0,19,0001001000000000,10378,7.8125,0.0
1408646638952,1133,350,0,20,0001001000000000,7306,7.8125,0.0
1408646640206,1241,397,0,22,0001001000000000,10127,12.5,0.0
1408646641452,1311,417,0,22,0001001000000000,40335,11.71875,0.0
1408646642706,1290,368,0,19,0001001000000000,17553,13.28125,0.0
1408646643960,1211,344,0,19,0001001000000000,12433,14.0625,0.0
1408646645214,1214,386,0,22,0001001000000000,40852,14.84375,0.0
1408646646468,1334,333,0,16,0001001000000000,37519,11.71875,3.125
1408646647722,847,310,0,16,0001001000000000,42380,9.375,3.125
38225,802,256,0,13,0001001000000000,25988,3.125,7.03125
39717,781,255,0,13,0001001000000000,33923,2.34375,7.03125
41191,776,250,0,13,0001001000000000,11649,0.78125,7.03125
42608,784,255,0,13,0001001000000000,16257,0.78125,7.03125
44037,790,252,0,13,0001001000000000,19585,0.78125,7.03125
45426,787,249,0,13,0001001000000000,13441,0.78125,7.03125
46964,786,252,0,13,0001001000000000,10625,0.78125,7.03125
48533,782,253,0,13,0001001000000000,16001,0.78125,7.03125
49982,793,250,0,13,0001001000000000,10881,0.78125,7.03125
51456,799,250,0,13,0001001000000000,8065,0.78125,7.03125
52897,795,250,0,13,0001001000000000,17537,0.78125,7.03125
54357,793,249,0,13,0001001000000000,11649,0.78125,7.03125
55836,781,246,0,13,0001001000000000,30080,0.0,7.03125
57249,787,251,0,13,0001001000000000,35968,0.0,7.03125
58608,773,250,0,13,0001001000000000,36992,0.0,7.03125
60001,777,249,0,13,0001001000000000,40576,0.0,7.03125
61337,775,249,0,13,0001001000000000,7040,0.0,7.03125
62662,791,250,0,13,0001001000000000,8064,0.0,7.03125
63980,789,245,0,13,0001001000000000,20864,0.0,7.03125
